City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Rajauri,IN,2021-01-21 01:37:43,33.3833,74.3,46.71,39,35,4.74
296,North Platte,US,2021-01-21 01:37:43,41.1239,-100.7654,39.99,41,1,1.95
297,Dayong,CN,2021-01-21 01:37:44,25.0209,118.2898,66.2,68,0,4.47
298,Kerchevskiy,RU,2021-01-21 01:37:44,59.946,56.2884,-3.21,92,100,3.91
299,Cururupu,BR,2021-01-21 01:37:44,-1.8283,-44.8683,75.49,90,100,1.59
300,Iquique,CL,2021-01-21 01:35:53,-20.2208,-70.1431,69.8,68,0,13.8
301,Kapaa,US,2021-01-21 01:37:44,22.0752,-159.319,75.99,83,75,11.5
302,Gao,ML,2021-01-21 01:37:44,16.6362,1.637,62.67,26,0,13.62
303,Isparta,TR,2021-01-21 01:37:44,38.0,31.0,21.2,79,0,5.75
304,Bonavista,CA,2021-01-21 01:37:45,48.6499,-53.1147,25.0,73,46,11.5
305,Atbasar,KZ,2021-01-21 01:37:45,51.8,68.3333,-6.21,91,100,9.33
306,Cuajinicuilapa,MX,2021-01-21 01:37:45,16.4667,-98.4167,76.82,79,0,3.31
307,Berlevag,NO,2021-01-21 01:37:45,70.8578,29.0864,20.53,90,96,19.33
308,Mersing,MY,2021-01-21 01:37:45,2.4312,103.8405,78.8,83,20,6.91
309,Linjiang,CN,2021-01-21 01:37:45,41.8069,126.9078,27.66,92,100,1.63
310,Naryan-Mar,RU,2021-01-21 01:37:45,67.6713,53.087,-14.26,88,100,14.0
311,Verkhnetulomskiy,RU,2021-01-21 01:37:46,68.6073,31.7962,-7.6,84,90,1.21
312,Longyearbyen,SJ,2021-01-21 01:37:46,78.2186,15.6401,14.0,62,20,19.57
313,Krasnoselkup,RU,2021-01-21 01:37:46,65.7,82.4667,-37.89,81,0,4.41
314,Cabo San Lucas,MX,2021-01-21 01:33:22,22.8909,-109.9124,68.0,72,90,11.5
315,Sept-Iles,CA,2021-01-21 01:37:46,50.2001,-66.3821,6.8,61,99,13.8
316,Magadi,IN,2021-01-21 01:37:46,12.9667,77.2333,64.4,100,20,5.03
317,Santona,ES,2021-01-21 01:37:46,43.4439,-3.4576,60.8,62,20,5.75
318,Synya,RU,2021-01-21 01:37:47,65.3718,58.0387,-2.88,92,100,0.85
319,Joshimath,IN,2021-01-21 01:37:47,30.5667,79.5667,42.3,30,0,10.36
320,Biltine,TD,2021-01-21 01:35:19,14.5333,20.9167,58.03,33,0,16.35
321,Monteagudo,BO,2021-01-21 01:37:47,-19.8167,-63.9833,67.91,47,88,3.69
322,Port Hardy,CA,2021-01-21 01:37:47,50.6996,-127.4199,41.0,93,75,2.3
323,Sayyan,YE,2021-01-21 01:37:47,15.1718,44.3244,44.76,53,0,1.95
324,Kahului,US,2021-01-21 01:37:47,20.8947,-156.47,77.0,65,40,17.27
325,Wittstock,DE,2021-01-21 01:37:47,53.1612,12.4829,41.0,72,72,5.01
326,Mount Isa,AU,2021-01-21 01:37:48,-20.7333,139.5,95.0,38,40,10.36
327,Ina,JP,2021-01-21 01:37:48,35.8276,137.9538,30.2,69,0,3.44
328,Aktash,RU,2021-01-21 01:37:48,50.3,87.7333,7.57,92,100,3.62
329,Cukai,MY,2021-01-21 01:37:48,4.25,103.4167,77.0,88,40,4.61
330,Nampula,MZ,2021-01-21 01:37:48,-15.1165,39.2666,78.8,83,75,8.05
331,San Quintin,MX,2021-01-21 01:37:48,30.4833,-115.95,60.67,75,3,12.97
332,Valenca,BR,2021-01-21 01:33:49,-13.3703,-39.0731,71.74,92,0,2.28
333,Kununurra,AU,2021-01-21 01:37:49,-15.7667,128.7333,87.8,74,40,6.91
334,Phalaborwa,ZA,2021-01-21 01:37:49,-23.943,31.1411,73.4,88,87,11.5
335,Yeniseysk,RU,2021-01-21 01:37:49,58.4497,92.1703,-28.12,84,100,2.82
336,Aswan,EG,2021-01-21 01:37:49,24.0934,32.907,47.57,54,0,12.19
337,Geraldton,AU,2021-01-21 01:37:49,-28.7667,114.6,82.4,61,40,8.05
338,Tempe,US,2021-01-21 01:36:53,33.4148,-111.9093,70.0,30,1,5.75
339,Hangu,CN,2021-01-21 01:37:50,39.2489,117.7892,26.6,80,100,2.24
340,Rio Gallegos,AR,2021-01-21 01:37:50,-51.6226,-69.2181,57.2,58,40,9.22
341,Manado,ID,2021-01-21 01:37:50,1.487,124.8455,84.2,79,40,5.75
342,Scituate,US,2021-01-21 01:37:50,42.1959,-70.7259,30.99,59,90,4.61
343,Moche,PE,2021-01-21 01:37:50,-8.1711,-79.0092,70.52,83,100,6.85
344,Pisco,PE,2021-01-21 01:37:50,-13.7,-76.2167,71.6,78,0,10.36
345,Benito Juarez,MX,2021-01-21 01:35:08,19.385,-99.165,64.4,48,40,11.5
346,Meulaboh,ID,2021-01-21 01:37:51,4.1363,96.1285,79.03,82,99,4.41
347,Sabang,ID,2021-01-21 01:37:51,5.8933,95.3214,80.17,76,75,14.25
348,Klaksvik,FO,2021-01-21 01:37:51,62.2266,-6.589,37.4,81,20,23.02
349,Aksu,CN,2021-01-21 01:37:51,41.1231,80.2644,16.63,89,0,2.59
350,Vysokogornyy,RU,2021-01-21 01:37:51,50.1167,139.15,3.99,89,99,8.03
351,Makakilo City,US,2021-01-21 01:37:52,21.3469,-158.0858,82.4,47,20,9.22
352,Lashio,MM,2021-01-21 01:37:52,22.9333,97.75,58.05,60,0,0.76
353,San Francisco,US,2021-01-21 01:32:56,37.7749,-122.4194,61.0,33,0,1.99
354,Manggar,ID,2021-01-21 01:37:52,-2.8833,108.2667,81.95,75,100,8.88
355,Riyadh,SA,2021-01-21 01:37:52,24.6877,46.7219,60.8,33,0,11.5
356,Balsas,BR,2021-01-21 01:36:35,-7.5325,-46.0356,72.82,91,100,1.68
357,Sumbe,AO,2021-01-21 01:37:52,-11.2061,13.8437,73.67,84,1,6.11
358,Victoria,HK,2021-01-21 01:37:37,22.2855,114.1577,69.01,69,86,1.99
359,Portales,US,2021-01-21 01:33:09,34.1862,-103.3344,51.01,53,1,18.41
360,Hambantota,LK,2021-01-21 01:34:57,6.1241,81.1185,75.2,100,20,3.44
361,Boundiali,CI,2021-01-21 01:33:16,9.5217,-6.4869,69.62,23,0,3.18
362,Kharovsk,RU,2021-01-21 01:37:53,59.9642,40.1912,6.96,95,99,2.66
363,Inirida,CO,2021-01-21 01:37:53,3.8653,-67.9239,73.58,97,100,2.89
364,Saint-Augustin,CA,2021-01-21 01:37:53,51.226,-58.6502,7.41,86,98,13.09
365,Capreol,CA,2021-01-21 01:37:53,46.706,-80.9225,10.0,78,90,18.41
366,Brownsville,US,2021-01-21 01:33:50,25.9018,-97.4975,62.6,82,90,6.91
367,Roma,US,2021-01-21 01:36:59,43.2128,-75.4557,17.6,62,20,3.44
368,Port Lincoln,AU,2021-01-21 01:34:37,-34.7333,135.8667,78.04,35,1,6.38
369,Muros,ES,2021-01-21 01:37:54,42.7762,-9.0603,55.0,88,67,15.99
370,Opuwo,NA,2021-01-21 01:37:54,-18.0607,13.84,65.12,68,96,2.93
371,Drimmelen,NL,2021-01-21 01:37:54,51.7067,4.8042,54.0,62,90,27.63
372,Lormi,IN,2021-01-21 01:37:55,22.2833,81.7333,56.8,44,0,1.95
373,San Pedro,PH,2021-01-21 01:37:55,14.35,121.0167,81.0,89,75,1.14
374,Winslow,US,2021-01-21 01:37:55,35.0242,-110.6974,39.2,81,1,8.05
375,Gamba,GA,2021-01-21 01:37:56,-2.65,10.0,76.39,89,66,3.83
376,Port Blair,IN,2021-01-21 01:35:03,11.6667,92.75,78.66,61,0,6.96
377,Linden,GY,2021-01-21 01:34:44,6.0,-58.3,73.4,94,20,4.61
378,Chimoio,MZ,2021-01-21 01:37:56,-19.1164,33.4833,71.6,100,75,3.31
379,Nhulunbuy,AU,2021-01-21 01:37:56,-12.2333,136.7667,84.2,84,75,9.22
380,Angoche,MZ,2021-01-21 01:37:57,-16.2325,39.9086,79.14,89,100,9.06
381,Pathein,MM,2021-01-21 01:35:24,16.7833,94.7333,73.33,67,0,5.35
382,Mezen,RU,2021-01-21 01:37:57,65.8522,44.24,-16.33,88,70,5.44
383,Namanga,KE,2021-01-21 01:37:57,-2.5433,36.7905,64.06,75,98,3.2
384,Tamasopo,MX,2021-01-21 01:37:57,21.9333,-99.4833,59.09,100,100,1.54
385,Navalgund,IN,2021-01-21 01:37:57,15.5667,75.3667,64.4,77,0,2.55
386,Sao Felix Do Xingu,BR,2021-01-21 01:37:57,-6.6447,-51.995,70.09,96,100,0.49
387,Tabas,IR,2021-01-21 01:37:57,33.5959,56.9244,48.2,31,100,4.61
388,Gunnedah,AU,2021-01-21 01:37:58,-30.9833,150.25,84.0,51,0,1.01
389,Jinka,ET,2021-01-21 01:37:58,5.65,36.65,69.04,41,100,2.33
390,Batagay-Alyta,RU,2021-01-21 01:37:58,67.8006,130.4114,-30.78,83,100,0.38
391,Rawson,AR,2021-01-21 01:37:58,-43.3002,-65.1023,75.33,41,77,22.93
392,Estelle,US,2021-01-21 01:33:45,29.8458,-90.1067,61.0,94,40,3.44
393,Vila Velha,BR,2021-01-21 01:37:58,-20.3297,-40.2925,75.99,88,20,2.3
394,Mogadishu,SO,2021-01-21 01:37:58,2.0371,45.3438,77.79,85,100,18.54
395,Fukue,JP,2021-01-21 01:37:58,32.6881,128.8419,59.0,77,75,8.05
396,Rocha,UY,2021-01-21 01:34:41,-34.4833,-54.3333,63.59,93,0,5.99
397,Yeppoon,AU,2021-01-21 01:37:59,-23.1333,150.7333,84.2,45,90,10.36
398,Slobodskoy,RU,2021-01-21 01:37:59,58.7322,50.1772,-4.47,92,97,5.03
399,Gizo,SB,2021-01-21 01:37:59,-8.103,156.8419,85.6,67,90,11.61
400,Helsinki,FI,2021-01-21 01:35:26,60.1695,24.9355,25.0,93,75,11.5
401,Saint-Pierre,RE,2021-01-21 01:37:59,-21.3393,55.4781,80.6,74,0,6.91
402,Lawrenceburg,US,2021-01-21 01:37:59,38.0373,-84.8966,32.0,51,1,4.61
403,Namatanai,PG,2021-01-21 01:38:00,-3.6667,152.4333,84.99,63,92,9.37
404,Portland,US,2021-01-21 01:36:05,45.5234,-122.6762,46.4,57,90,3.44
405,Havoysund,NO,2021-01-21 01:38:00,70.9963,24.6622,15.8,67,0,12.66
406,Nantucket,US,2021-01-21 01:37:24,41.2835,-70.0995,33.8,55,1,16.11
407,Vanimo,PG,2021-01-21 01:38:00,-2.6741,141.3028,83.03,74,100,2.19
408,Arraial Do Cabo,BR,2021-01-21 01:38:00,-22.9661,-42.0278,75.2,88,0,16.11
409,Carinhanha,BR,2021-01-21 01:38:00,-14.3047,-43.765,77.09,54,48,9.26
410,Cockburn Town,TC,2021-01-21 01:38:01,21.4612,-71.1419,77.0,73,40,5.75
411,Tocopilla,CL,2021-01-21 01:38:01,-22.092,-70.1979,68.22,63,0,5.23
412,Ziarat,PK,2021-01-21 01:38:01,30.3823,67.7282,33.55,66,0,2.51
413,Thinadhoo,MV,2021-01-21 01:38:01,0.5333,72.9333,81.57,78,1,11.21
414,Ribas Do Rio Pardo,BR,2021-01-21 01:38:01,-20.4431,-53.7592,73.4,88,98,4.54
415,Rio Verde De Mato Grosso,BR,2021-01-21 01:38:01,-18.9181,-54.8442,74.57,84,100,3.29
416,Mossendjo,CG,2021-01-21 01:38:02,-2.9506,12.7261,69.24,99,90,1.41
417,Anyang,CN,2021-01-21 01:38:02,36.0994,114.3289,37.08,69,82,1.34
418,Cap Malheureux,MU,2021-01-21 01:38:02,-19.9842,57.6142,80.01,81,19,8.01
419,Namibe,AO,2021-01-21 01:38:02,-15.1961,12.1522,70.29,79,95,5.32
420,Kinlochleven,GB,2021-01-21 01:38:02,56.7115,-4.9661,28.0,95,100,2.59
421,Brigantine,US,2021-01-21 01:37:32,39.4101,-74.3646,32.0,50,1,8.05
422,Uhlove,UA,2021-01-21 01:38:02,44.8215,33.6045,37.99,65,90,4.0
423,Rivadavia,AR,2021-01-21 01:34:48,-33.1905,-68.4608,82.4,26,0,5.75
424,Verkhniye Kigi,RU,2021-01-21 01:38:03,55.4083,58.6044,-6.39,90,100,10.4
425,Mae Ramat,TH,2021-01-21 01:38:03,16.984,98.5166,60.8,88,0,3.44
426,Gamboma,CG,2021-01-21 01:38:03,-1.8764,15.8644,72.7,82,100,2.59
427,Serenje,ZM,2021-01-21 01:38:03,-13.2325,30.2352,62.69,98,100,1.03
428,Taganak,PH,2021-01-21 01:38:04,6.0833,118.3,77.0,94,40,4.61
429,Inongo,CD,2021-01-21 01:38:04,-1.95,18.2667,72.75,92,100,3.44
430,Kalabo,ZM,2021-01-21 01:38:04,-14.97,22.6814,66.92,96,100,5.46
431,Tuatapere,NZ,2021-01-21 01:38:04,-46.1333,167.6833,52.0,88,100,18.99
432,Rabo De Peixe,PT,2021-01-21 01:38:04,37.8,-25.5833,62.01,100,75,16.11
433,Arlit,NE,2021-01-21 01:38:04,18.7369,7.3853,59.29,31,0,6.78
434,Nanchang,CN,2021-01-21 01:35:03,28.6833,115.8833,59.13,56,81,8.16
435,Pangnirtung,CA,2021-01-21 01:38:04,66.1451,-65.7125,18.52,92,99,1.72
436,General Roca,AR,2021-01-21 01:38:05,-39.0333,-67.5833,91.4,29,0,4.61
437,Mount Pleasant,US,2021-01-21 01:38:05,32.7941,-79.8626,51.01,57,40,7.18
438,Kungurtug,RU,2021-01-21 01:38:05,50.5994,97.5228,4.78,86,57,1.79
439,Wangqing,CN,2021-01-21 01:38:05,43.3218,129.7634,28.99,91,33,3.11
440,Simala,PH,2021-01-21 01:38:05,9.9733,123.6165,80.6,89,40,5.75
441,Constitucion,CL,2021-01-21 01:38:05,-35.3333,-72.4167,59.0,91,67,2.26
442,Elliot,ZA,2021-01-21 01:38:06,-31.3333,27.85,57.56,89,46,1.05
443,Lorengau,PG,2021-01-21 01:38:06,-2.0226,147.2712,85.3,64,98,9.37
444,Jalu,LY,2021-01-21 01:38:06,29.0331,21.5482,41.9,74,0,3.67
445,Igrim,RU,2021-01-21 01:38:06,63.1906,64.4162,-0.08,93,100,5.46
446,Bagrami,AF,2021-01-21 01:38:06,34.4938,69.2743,33.8,34,100,3.44
447,Honiara,SB,2021-01-21 01:34:30,-9.4333,159.95,84.36,71,79,5.55
448,Kenai,US,2021-01-21 01:35:28,60.5544,-151.2583,33.8,80,1,9.22
449,Coronel Vivida,BR,2021-01-21 01:38:07,-25.9797,-52.5678,65.52,97,100,6.26
450,Pevek,RU,2021-01-21 01:38:07,69.7008,170.3133,-29.4,85,96,1.9
451,Gravdal,NO,2021-01-21 01:38:07,68.1214,13.5031,25.56,89,80,19.91
452,Sangmelima,CM,2021-01-21 01:38:07,2.9333,11.9833,68.4,95,100,3.4
453,Antananarivo,MG,2021-01-21 01:38:07,-18.9137,47.5361,68.0,88,75,6.91
454,Honningsvag,NO,2021-01-21 01:38:07,70.9821,25.9704,23.86,88,81,22.5
455,High Prairie,CA,2021-01-21 01:38:08,55.4334,-116.4858,28.4,69,100,9.22
456,Hami,CN,2021-01-21 01:38:08,42.8,93.45,20.44,71,10,4.34
457,Kjollefjord,NO,2021-01-21 01:38:08,70.9457,27.3465,19.04,91,60,16.87
458,Iguape,BR,2021-01-21 01:35:14,-24.7081,-47.5553,74.86,89,100,4.7
459,Birpur,IN,2021-01-21 01:38:08,26.5167,87.0167,57.04,78,0,4.9
460,Warrington,GB,2021-01-21 01:38:08,53.3925,-2.5802,39.2,93,75,14.97
461,Fort Nelson,CA,2021-01-21 01:38:08,58.8053,-122.7002,32.0,59,75,6.91
462,Corn Island,NI,2021-01-21 01:38:08,12.1694,-83.0418,80.26,79,33,24.16
463,Oistins,BB,2021-01-21 01:38:09,13.0667,-59.5333,77.0,73,40,16.11
464,Brindisi,IT,2021-01-21 01:38:09,40.5833,17.6667,48.99,81,0,5.75
465,Sol-Iletsk,RU,2021-01-21 01:38:09,51.1631,54.9918,-7.6,91,96,4.43
466,Tomatlan,MX,2021-01-21 01:38:09,19.9333,-105.25,73.15,81,100,7.4
467,Narok,KE,2021-01-21 01:38:09,-1.0783,35.8601,55.42,77,64,2.37
468,Kajaani,FI,2021-01-21 01:38:09,64.2273,27.7285,12.2,85,90,10.36
469,Chake Chake,TZ,2021-01-21 01:38:09,-5.2459,39.7666,78.42,83,100,8.05
470,Savinka,RU,2021-01-21 01:38:10,50.0785,47.0994,-7.33,90,0,6.44
471,Bridlington,GB,2021-01-21 01:38:10,54.0831,-0.1919,35.01,87,100,5.01
472,Hobbs,US,2021-01-21 01:38:10,32.7026,-103.136,45.0,65,1,5.75
473,Carauari,BR,2021-01-21 01:38:10,-4.8828,-66.8958,72.95,94,100,1.01
474,Derzhavinsk,KZ,2021-01-21 01:38:10,51.1,66.3167,-4.47,91,100,9.64
475,Iset,RU,2021-01-21 01:38:10,56.9779,60.3718,-4.0,71,75,13.42
476,Ternate,ID,2021-01-21 01:38:10,0.8,127.4,85.35,66,36,4.61
477,Rapid Valley,US,2021-01-21 01:38:11,44.0625,-103.1463,34.0,43,1,3.44
478,Boguchany,RU,2021-01-21 01:38:11,58.3814,97.4531,-29.36,82,0,2.73
479,Causapscal,CA,2021-01-21 01:38:11,48.3542,-67.227,8.01,68,28,4.92
480,Lavrentiya,RU,2021-01-21 01:34:21,65.5833,-171.0,-9.35,85,100,17.27
481,Do Gonbadan,IR,2021-01-21 01:34:18,30.3586,50.7981,53.6,82,75,11.5
482,Ola,RU,2021-01-21 01:38:11,59.5833,151.2833,-5.57,79,11,5.19
483,Kincardine,GB,2021-01-21 01:38:11,56.0667,-3.7167,34.0,100,90,4.61
484,Sorland,NO,2021-01-21 01:38:12,67.667,12.6934,28.04,91,55,26.46
485,Beringovskiy,RU,2021-01-21 01:34:21,63.05,179.3167,6.96,94,100,19.46
486,Shimanovsk,RU,2021-01-21 01:38:12,52.0,127.7,-17.19,84,11,8.84
487,Pilar,BR,2021-01-21 01:38:12,-9.5972,-35.9567,77.0,83,0,3.44
488,Santa Maria,BR,2021-01-21 01:37:41,-29.6842,-53.8069,75.2,73,75,17.27
489,Sao Miguel,BR,2021-01-21 01:38:12,-5.4667,-35.3667,78.8,83,40,8.05
490,Muisne,EC,2021-01-21 01:38:12,0.6,-80.0333,76.01,91,100,8.28
491,Jaru,BR,2021-01-21 01:38:12,-10.4389,-62.4664,69.66,95,78,1.86
492,Wang Noi,TH,2021-01-21 01:36:30,14.2269,100.7155,73.0,77,90,2.35
493,Umm Lajj,SA,2021-01-21 01:38:13,25.0213,37.2685,62.33,37,0,31.38
494,Oncesti,RO,2021-01-21 01:38:13,46.4667,27.25,28.4,93,29,10.36
495,Vila,PT,2021-01-21 01:38:13,42.0304,-8.1588,48.0,95,99,13.0
496,Novikovo,RU,2021-01-21 01:38:13,51.1537,37.8879,-1.86,91,9,5.55
497,Kamaishi,JP,2021-01-21 01:38:13,39.2667,141.8833,30.2,86,75,3.44
498,Ordu,TR,2021-01-21 01:38:13,40.9086,37.6845,41.0,45,40,10.36
499,Seoul,KR,2021-01-21 01:38:13,37.5683,126.9778,41.0,42,90,2.3
500,Dustlik,UZ,2021-01-21 01:38:14,40.5247,68.0358,48.06,51,0,13.96
501,Moron,AR,2021-01-21 01:38:14,-34.6534,-58.6198,79.0,43,0,4.0
502,Bago,MM,2021-01-21 01:38:14,17.3367,96.4797,71.6,78,0,2.3
503,Shimoda,JP,2021-01-21 01:38:14,34.6667,138.95,50.0,71,20,9.22
504,Lincoln,US,2021-01-21 01:35:01,40.8,-96.667,39.99,55,1,7.09
505,Buin,CL,2021-01-21 01:38:14,-33.7333,-70.75,69.8,56,0,14.97
506,Pouebo,NC,2021-01-21 01:38:14,-20.4,164.5667,81.18,71,100,4.38
507,Dehri,IN,2021-01-21 01:38:15,24.8667,84.1833,54.21,65,0,5.01
508,Prince Rupert,CA,2021-01-21 01:38:15,54.3161,-130.3201,39.2,87,1,5.75
509,Moissala,TD,2021-01-21 01:38:15,8.3404,17.7663,65.95,25,1,4.14
510,Anadyr,RU,2021-01-21 01:35:00,64.75,177.4833,-2.0,84,0,6.71
511,Nakonde,ZM,2021-01-21 01:38:15,-9.3421,32.745,60.64,100,100,2.98
512,Ambilobe,MG,2021-01-21 01:38:15,-13.2,49.05,73.62,92,100,1.23
513,Phan Thiet,VN,2021-01-21 01:38:15,10.9333,108.1,79.32,67,10,2.01
514,Atyrau,KZ,2021-01-21 01:38:16,47.1167,51.8833,-0.4,85,19,4.47
515,Marawi,PH,2021-01-21 01:35:08,7.9986,124.2928,79.0,85,43,5.01
516,Faya,SA,2021-01-21 01:34:53,18.3851,42.4509,51.8,81,0,4.47
517,Oktyabrskoye,RU,2021-01-21 01:38:16,43.0645,44.7417,10.4,92,10,4.47
518,Shaoguan,CN,2021-01-21 01:38:16,24.8,113.5833,67.05,59,70,1.61
519,Kikugawa,JP,2021-01-21 01:38:16,34.7563,138.0874,52.0,53,20,3.44
520,Sterling,US,2021-01-21 01:38:16,39.0062,-77.4286,30.99,59,20,3.44
521,Iracoubo,GF,2021-01-21 01:38:16,5.4802,-53.2011,76.06,89,20,8.37
522,Shache,CN,2021-01-21 01:38:17,38.4167,77.2406,21.11,89,0,1.7
523,Nizwa,OM,2021-01-21 01:38:17,22.9333,57.5333,55.2,56,0,1.14
524,Amazar,RU,2021-01-21 01:38:17,53.858,120.875,-15.3,80,30,1.68
525,Bolobo,CD,2021-01-21 01:38:17,-2.1667,16.2333,72.64,86,100,3.56
526,Rocky Mountain House,CA,2021-01-21 01:38:17,52.3668,-114.9188,28.4,50,0,14.97
527,Kavieng,PG,2021-01-21 01:38:17,-2.5744,150.7967,83.48,66,36,11.05
528,Ronneby,SE,2021-01-21 01:38:17,56.21,15.276,39.2,100,90,6.91
529,Grand Gaube,MU,2021-01-21 01:38:18,-20.0064,57.6608,80.01,81,18,8.01
530,Olafsvik,IS,2021-01-21 01:35:06,64.8945,-23.7142,30.47,92,87,35.57
531,Magnolia,US,2021-01-21 01:38:18,33.2671,-93.2393,48.0,81,90,3.47
532,Talnakh,RU,2021-01-21 01:38:18,69.4865,88.3972,-38.99,80,82,1.16
533,Eregli,TR,2021-01-21 01:38:18,37.5133,34.0467,23.88,82,0,2.86
534,Pimenta Bueno,BR,2021-01-21 01:38:18,-11.6725,-61.1936,71.62,96,100,2.13
535,Ravar,IR,2021-01-21 01:38:18,31.2656,56.8055,54.34,38,0,15.17
536,Ishigaki,JP,2021-01-21 01:38:17,24.3448,124.1572,71.6,94,75,11.5
537,Puerto Escondido,MX,2021-01-21 01:38:19,15.85,-97.0667,78.8,78,1,7.09
538,San Antonio,US,2021-01-21 01:34:58,29.4241,-98.4936,53.01,100,90,4.61
539,Fethiye,TR,2021-01-21 01:34:12,36.6217,29.1164,32.0,74,0,5.75
540,Sioux Lookout,CA,2021-01-21 01:35:25,50.1001,-91.917,28.4,93,90,16.11
541,Cravo Norte,CO,2021-01-21 01:38:19,6.3017,-70.2041,79.59,60,91,4.92
542,Makat,KZ,2021-01-21 01:38:19,47.6469,53.3463,8.04,93,0,6.98
543,Banjar,ID,2021-01-21 01:34:52,-8.19,114.9675,78.8,94,75,10.36
544,Srednekolymsk,RU,2021-01-21 01:35:02,67.45,153.6833,-42.25,81,30,1.21
545,Tukrah,LY,2021-01-21 01:38:20,32.5341,20.5791,49.77,66,60,5.66
546,Sandpoint,US,2021-01-21 01:38:20,48.2766,-116.5533,34.0,80,1,4.61
547,Chitrakonda,IN,2021-01-21 01:38:20,18.1167,82.0833,67.05,57,0,2.15
548,Poum,NC,2021-01-21 01:38:20,-20.2333,164.0167,79.56,77,93,17.38
549,Fortuna,US,2021-01-21 01:38:21,40.5982,-124.1573,53.01,71,1,9.22
550,Punta Alta,AR,2021-01-21 01:38:21,-38.8759,-62.0736,83.64,26,0,14.23
551,Pointe Michel,DM,2021-01-21 01:38:21,15.25,-61.3833,77.41,76,99,12.64
552,Khudumelapye,BW,2021-01-21 01:38:21,-23.8833,24.75,71.1,74,100,11.14
553,Morondava,MG,2021-01-21 01:38:21,-20.2833,44.2833,78.4,91,89,7.38
554,Sobolevo,RU,2021-01-21 01:38:21,54.4299,31.8996,10.26,95,100,14.74
555,Mitsamiouli,KM,2021-01-21 01:38:22,-11.3847,43.2844,81.14,80,100,12.8
556,Fairbanks,US,2021-01-21 01:35:31,64.8378,-147.7164,17.01,79,75,2.17
557,Prado,BR,2021-01-21 01:38:22,-17.3411,-39.2208,73.92,86,1,5.39
558,Smithers,CA,2021-01-21 01:38:22,54.7804,-127.1743,24.8,93,40,3.44
559,Cao Bang,VN,2021-01-21 01:38:22,22.6667,106.25,60.57,76,100,0.85
560,Altay,CN,2021-01-21 01:37:21,47.8667,88.1167,19.81,89,100,1.57
561,Otradnoye,RU,2021-01-21 01:38:22,59.7775,30.8181,15.8,92,90,11.18
562,Wattegama,LK,2021-01-21 01:38:23,6.7989,81.4808,75.2,100,20,3.44
563,Uvira,CD,2021-01-21 01:38:23,-3.4067,29.1458,73.04,67,100,2.68
564,Piacabucu,BR,2021-01-21 01:38:23,-10.4056,-36.4344,76.78,81,99,8.46
565,Alta Floresta,BR,2021-01-21 01:34:56,-9.8756,-56.0861,75.2,100,0,2.3
566,Navirai,BR,2021-01-21 01:38:23,-23.065,-54.1906,71.04,96,100,1.97
567,Dong Hoi,VN,2021-01-21 01:38:23,17.4833,106.6,68.23,85,100,4.54
568,Ribeira Grande,PT,2021-01-21 01:34:32,38.5167,-28.7,62.2,89,88,20.29
569,Louisville,US,2021-01-21 01:35:08,38.2542,-85.7594,36.0,44,1,4.61
570,Grand Forks,US,2021-01-21 01:38:24,47.9417,-97.4337,32.0,74,75,19.57
571,Aklavik,CA,2021-01-21 01:38:24,68.2191,-135.0107,1.4,78,75,4.61
572,Bandarbeyla,SO,2021-01-21 01:38:24,9.4942,50.8122,73.2,82,38,15.57
573,Chabahar,IR,2021-01-21 01:38:24,25.2919,60.643,67.39,71,0,1.99
574,Carpinteria,US,2021-01-21 01:35:44,34.3989,-119.5185,68.0,28,1,9.22
575,Sovetskiy,RU,2021-01-21 01:38:24,61.3614,63.5842,-4.36,92,100,3.96
576,Mastic Beach,US,2021-01-21 01:38:24,40.7668,-72.8521,30.2,40,1,11.5
577,Kieta,PG,2021-01-21 01:38:25,-6.2167,155.6333,85.73,63,100,9.64
578,Ferrol,ES,2021-01-21 01:38:25,43.4832,-8.2369,54.0,87,96,1.01
579,Saint Anthony,US,2021-01-21 01:38:25,45.0205,-93.218,37.4,56,1,16.11
